CustomerKey,MaritalStatus,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,BikeBuyer,YearlyIncome,Age
26106,S,M,5,4,High School,Professional,1,3,5-10 Miles,North America,1,120000,49
26107,M,F,4,3,Bachelors,Management,1,3,0-1 Miles,North America,1,130000,49
26108,S,M,1,1,Graduate Degree,Management,0,2,2-5 Miles,North America,0,170000,43
26109,M,M,3,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,0,70000,49
26110,M,M,3,1,High School,Professional,1,0,1-2 Miles,North America,1,70000,54
26111,M,F,3,1,High School,Professional,1,1,5-10 Miles,North America,1,70000,55
26112,M,M,3,0,Graduate Degree,Management,1,2,5-10 Miles,North America,1,70000,56
26113,S,F,3,0,Graduate Degree,Management,1,2,5-10 Miles,North America,1,70000,56
26114,S,M,3,0,Graduate Degree,Management,1,2,5-10 Miles,North America,1,70000,51
26115,S,F,3,0,Graduate Degree,Management,0,2,1-2 Miles,North America,1,70000,55
26116,S,F,3,0,Graduate Degree,Management,0,2,1-2 Miles,North America,1,70000,56
26117,M,M,3,0,Partial College,Professional,1,2,5-10 Miles,North America,0,40000,56
26118,M,F,3,0,Partial College,Professional,1,2,5-10 Miles,North America,0,40000,57
26119,M,F,3,0,Partial College,Professional,1,2,5-10 Miles,North America,0,40000,52
26120,S,M,3,0,Partial College,Professional,0,2,1-2 Miles,North America,1,40000,58
26121,M,F,3,0,Partial College,Professional,0,2,1-2 Miles,North America,1,40000,58
26122,S,F,4,0,Partial College,Professional,1,2,5-10 Miles,North America,0,40000,47
26123,S,F,4,0,Partial College,Professional,1,2,5-10 Miles,North America,0,40000,57
26124,M,F,4,0,Partial College,Professional,1,2,5-10 Miles,North America,0,40000,48
26125,S,F,4,0,Partial College,Professional,1,2,5-10 Miles,North America,0,40000,58
26126,M,F,4,0,High School,Professional,1,2,5-10 Miles,North America,0,30000,54
26127,M,M,4,0,High School,Professional,1,2,5-10 Miles,North America,1,30000,60
26128,S,M,4,0,High School,Professional,1,2,5-10 Miles,North America,0,30000,54
26129,M,F,4,4,Bachelors,Professional,1,2,0-1 Miles,Pacific,0,60000,45
26130,M,M,4,4,Bachelors,Professional,1,3,10+ Miles,Pacific,0,60000,39
26131,M,M,3,2,Bachelors,Professional,1,2,5-10 Miles,Pacific,1,60000,45
26132,S,F,0,0,Bachelors,Professional,0,1,5-10 Miles,Pacific,0,70000,45
26133,S,M,0,0,Bachelors,Professional,1,1,5-10 Miles,Pacific,1,70000,46
26134,M,F,3,3,Bachelors,Professional,1,0,1-2 Miles,Pacific,1,90000,31
26135,M,F,3,3,Bachelors,Professional,1,0,1-2 Miles,Pacific,1,90000,42
26136,M,F,3,3,Bachelors,Professional,1,0,0-1 Miles,Pacific,0,90000,42
26137,M,M,4,4,Bachelors,Professional,1,0,0-1 Miles,Pacific,0,90000,42
26138,M,F,1,0,Partial College,Skilled Manual,1,1,5-10 Miles,Pacific,1,70000,47
26139,S,M,1,0,Partial College,Skilled Manual,1,1,5-10 Miles,Pacific,0,60000,42
26140,S,F,0,0,Graduate Degree,Management,0,1,1-2 Miles,Pacific,1,100000,42
26141,S,M,0,0,Graduate Degree,Management,1,3,1-2 Miles,Pacific,0,110000,31
26142,M,M,1,0,Partial College,Skilled Manual,1,1,5-10 Miles,Pacific,1,60000,48
26143,M,F,1,0,Bachelors,Professional,1,1,5-10 Miles,Pacific,0,90000,50
26144,S,F,2,0,Bachelors,Professional,1,1,5-10 Miles,Pacific,0,40000,76
26145,M,M,0,0,Bachelors,Professional,0,1,0-1 Miles,Pacific,0,70000,43
26146,M,F,5,5,Bachelors,Professional,1,4,1-2 Miles,Pacific,0,80000,44
26147,M,M,5,5,Bachelors,Professional,1,4,1-2 Miles,Pacific,0,80000,44
26148,M,M,5,5,Bachelors,Professional,1,4,1-2 Miles,Pacific,1,80000,44
26149,S,F,0,0,Bachelors,Professional,0,1,5-10 Miles,Pacific,0,70000,45
26150,S,F,0,0,Bachelors,Professional,0,1,0-1 Miles,Pacific,1,70000,39
26151,M,M,1,0,Bachelors,Professional,1,1,5-10 Miles,Pacific,0,90000,50
26152,S,F,0,0,Bachelors,Professional,0,2,5-10 Miles,Pacific,1,70000,40
26153,M,F,1,0,Partial College,Skilled Manual,1,1,5-10 Miles,Pacific,1,60000,47
26154,M,M,1,0,Partial College,Skilled Manual,1,1,5-10 Miles,Pacific,1,60000,46
26155,M,M,5,4,Bachelors,Professional,1,2,5-10 Miles,Pacific,0,70000,41
26156,M,F,5,4,Partial College,Skilled Manual,1,2,5-10 Miles,Pacific,0,70000,47
26157,M,M,5,4,Partial College,Skilled Manual,1,3,10+ Miles,Pacific,0,70000,48
26158,M,F,1,0,Partial College,Skilled Manual,1,1,5-10 Miles,Pacific,0,70000,52
26159,S,F,1,0,Partial College,Skilled Manual,1,1,5-10 Miles,Pacific,0,70000,52
26160,M,M,1,0,Partial College,Skilled Manual,1,1,5-10 Miles,Pacific,1,70000,52
26161,M,M,3,2,Partial College,Skilled Manual,1,2,5-10 Miles,Pacific,1,60000,43
26162,M,F,3,2,Partial College,Skilled Manual,1,2,0-1 Miles,Pacific,1,60000,49
26163,M,F,5,4,Partial College,Skilled Manual,1,3,10+ Miles,Pacific,0,70000,49
26164,M,F,5,4,Partial College,Skilled Manual,0,3,5-10 Miles,Pacific,0,70000,43
26165,M,F,1,0,Partial College,Skilled Manual,1,1,5-10 Miles,Pacific,1,70000,52
26166,M,M,1,0,Partial College,Skilled Manual,0,1,0-1 Miles,Pacific,0,80000,53
26167,S,F,2,0,Bachelors,Management,0,1,5-10 Miles,Pacific,1,40000,50
26168,S,M,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,0,30000,33
26169,M,F,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,0,30000,33
26170,S,M,0,0,High School,Skilled Manual,0,2,0-1 Miles,North America,0,30000,33
26171,M,M,0,0,High School,Skilled Manual,1,1,5-10 Miles,North America,0,40000,34
26172,S,F,0,0,High School,Skilled Manual,0,2,0-1 Miles,North America,0,40000,34
26173,M,F,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,0,40000,32
26174,S,M,0,0,High School,Skilled Manual,0,2,0-1 Miles,North America,1,30000,29
26175,M,M,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,0,30000,29
26176,S,M,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,0,30000,29
26177,M,F,0,0,High School,Skilled Manual,0,2,0-1 Miles,North America,0,30000,28
26178,M,F,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,0,40000,29
26179,S,F,5,0,High School,Skilled Manual,0,2,0-1 Miles,Pacific,0,10000,63
26180,S,M,0,0,Partial High School,Clerical,0,2,5-10 Miles,North America,0,30000,31
26181,M,M,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,0,40000,31
26182,S,F,2,0,Partial College,Clerical,0,2,0-1 Miles,Pacific,0,30000,71
26183,S,M,0,0,Partial High School,Clerical,0,2,5-10 Miles,North America,1,30000,32
26184,S,M,0,0,Partial High School,Clerical,0,2,5-10 Miles,North America,0,30000,32
26185,S,F,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,0,40000,32
26186,S,F,2,0,Partial College,Clerical,0,2,5-10 Miles,Pacific,0,30000,64
26187,S,M,2,0,Bachelors,Management,1,2,5-10 Miles,Pacific,1,40000,69
26188,M,M,2,0,Bachelors,Management,1,2,5-10 Miles,Pacific,1,40000,68
26189,M,M,2,0,Bachelors,Management,0,2,0-1 Miles,Pacific,1,40000,69
26190,S,M,2,0,Bachelors,Management,0,2,0-1 Miles,Pacific,1,40000,68
26191,M,M,2,0,Bachelors,Management,0,2,0-1 Miles,Pacific,1,40000,66
26192,M,M,2,0,Bachelors,Management,1,2,5-10 Miles,Pacific,1,40000,66
26193,S,M,0,0,Partial College,Skilled Manual,0,1,1-2 Miles,North America,0,40000,33
26194,S,M,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,0,40000,32
26195,S,F,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,0,40000,33
26196,S,M,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,0,40000,34
26197,S,M,0,0,Partial College,Skilled Manual,0,1,1-2 Miles,North America,0,40000,34
26198,S,F,0,0,Partial College,Skilled Manual,0,1,1-2 Miles,North America,0,50000,35
26199,S,M,0,0,Partial College,Skilled Manual,0,1,1-2 Miles,North America,0,50000,34
26200,S,M,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,1,70000,37
26201,S,M,0,0,Bachelors,Management,1,1,1-2 Miles,North America,1,80000,35
26202,M,F,0,0,Bachelors,Management,0,1,0-1 Miles,North America,1,80000,41
26203,S,F,0,0,Bachelors,Management,1,3,1-2 Miles,North America,0,120000,42
26204,M,F,5,5,Partial High School,Management,1,4,0-1 Miles,Pacific,1,130000,38
26205,M,M,2,4,Partial College,Professional,1,2,0-1 Miles,Europe,1,130000,50
26206,M,M,2,4,Partial College,Professional,1,2,0-1 Miles,Europe,1,130000,51
26207,S,M,1,3,Partial College,Professional,0,3,0-1 Miles,Europe,1,150000,51
26208,S,F,2,3,Partial College,Professional,0,4,0-1 Miles,Europe,0,160000,51
26209,S,F,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,1,20000,29
26210,S,M,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,1,20000,29
26211,S,F,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,1,20000,29
26212,S,F,0,0,Partial College,Clerical,0,1,2-5 Miles,Europe,0,30000,30
26213,S,M,0,0,High School,Manual,0,1,1-2 Miles,Europe,0,30000,31
26214,M,F,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,1,40000,35
26215,M,M,1,1,Bachelors,Skilled Manual,0,0,0-1 Miles,Europe,0,40000,34
26216,M,F,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,10000,31
26217,M,M,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,10000,31
26218,S,M,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,20000,37
26219,M,F,1,1,Bachelors,Skilled Manual,1,1,1-2 Miles,Europe,1,40000,36
26220,M,M,1,1,Bachelors,Skilled Manual,1,1,1-2 Miles,Europe,1,40000,36
26221,S,F,0,0,High School,Manual,0,1,2-5 Miles,Europe,1,30000,36
26222,S,F,0,0,High School,Manual,0,1,2-5 Miles,Europe,1,30000,37
26223,S,M,0,0,High School,Manual,0,1,1-2 Miles,Europe,1,30000,37
26224,S,M,0,0,High School,Manual,0,1,1-2 Miles,Europe,1,30000,31
26225,S,M,0,0,High School,Manual,0,1,2-5 Miles,Europe,1,30000,31
26226,M,F,2,2,Partial College,Clerical,1,0,0-1 Miles,Europe,0,40000,36
26227,S,M,2,2,Partial College,Clerical,1,0,1-2 Miles,Europe,1,40000,37
26228,M,F,2,2,Partial College,Clerical,1,0,1-2 Miles,Europe,1,40000,37
26229,S,F,0,0,High School,Manual,0,1,2-5 Miles,Europe,1,30000,38
26230,S,F,0,0,High School,Manual,1,1,2-5 Miles,Europe,1,30000,37
26231,M,M,2,2,Partial College,Clerical,1,1,1-2 Miles,Europe,1,40000,32
26232,M,M,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,Europe,0,40000,34
26233,M,F,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,Europe,0,40000,39
26234,S,M,3,3,Partial College,Clerical,1,0,1-2 Miles,North America,1,40000,33
26235,S,F,3,3,Partial College,Clerical,1,1,1-2 Miles,North America,1,40000,34
26236,M,F,3,3,Partial College,Clerical,1,1,0-1 Miles,North America,0,40000,28
26237,M,F,3,3,Partial College,Clerical,1,1,0-1 Miles,North America,0,40000,35
26238,S,F,3,3,Partial College,Clerical,1,1,1-2 Miles,North America,1,40000,35
26239,M,F,3,3,Partial College,Clerical,1,1,0-1 Miles,North America,0,40000,34
26240,S,F,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,50000,35
26241,M,M,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,50000,35
26242,M,F,4,4,Partial College,Clerical,1,1,0-1 Miles,North America,0,40000,34
26243,S,M,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,80000,43
26244,M,M,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,80000,43
26245,M,M,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,80000,43
26246,S,F,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,80000,43
26247,M,F,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,80000,37
26248,M,M,3,0,Partial High School,Clerical,0,2,0-1 Miles,North America,0,20000,55
26249,M,M,1,0,High School,Clerical,1,1,2-5 Miles,North America,1,30000,54
26250,S,M,1,0,High School,Clerical,0,1,5-10 Miles,North America,0,30000,49
26251,S,M,1,0,High School,Clerical,0,1,5-10 Miles,North America,0,30000,55
26252,M,F,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,1,40000,54
26253,S,M,3,0,Partial High School,Clerical,0,2,1-2 Miles,North America,0,20000,54
26254,S,M,3,0,Partial High School,Clerical,0,2,1-2 Miles,North America,0,20000,48
26255,S,M,3,0,Partial High School,Clerical,0,2,0-1 Miles,North America,0,20000,48
26256,S,M,3,0,Partial High School,Clerical,0,2,1-2 Miles,North America,0,20000,54
26257,S,M,3,0,Partial High School,Clerical,0,2,0-1 Miles,North America,0,20000,54
26258,S,F,3,0,Partial High School,Clerical,1,2,1-2 Miles,North America,0,20000,49
26259,S,M,1,0,High School,Clerical,0,1,10+ Miles,North America,0,30000,49
26260,S,M,1,0,High School,Clerical,1,2,1-2 Miles,North America,0,30000,43
26261,S,F,3,0,Partial High School,Clerical,1,2,1-2 Miles,North America,0,20000,53
26262,S,F,3,0,Partial High School,Clerical,0,2,0-1 Miles,North America,0,20000,47
26263,S,F,3,0,Partial High School,Clerical,1,2,1-2 Miles,North America,0,20000,53
26264,S,M,3,0,Partial High School,Clerical,1,2,1-2 Miles,North America,0,20000,53
26265,S,F,3,0,Partial High School,Clerical,0,2,1-2 Miles,North America,0,20000,52
26266,M,M,2,0,High School,Skilled Manual,0,2,0-1 Miles,North America,0,30000,52
26267,M,M,2,0,High School,Skilled Manual,0,2,0-1 Miles,North America,0,30000,53
26268,M,M,2,1,Partial High School,Clerical,1,2,0-1 Miles,North America,0,20000,52
26269,M,F,2,1,Partial High School,Clerical,1,2,1-2 Miles,North America,0,20000,52
26270,S,F,2,1,Partial High School,Clerical,1,2,1-2 Miles,North America,0,20000,52
26271,M,F,2,1,Partial High School,Clerical,1,2,0-1 Miles,North America,0,20000,52
26272,M,F,2,1,Partial High School,Clerical,1,2,1-2 Miles,North America,0,20000,46
26273,M,F,2,1,Partial High School,Clerical,1,2,1-2 Miles,North America,0,20000,41
26274,M,F,2,0,High School,Skilled Manual,0,2,0-1 Miles,North America,0,30000,52
26275,M,M,1,0,Partial College,Clerical,0,1,0-1 Miles,North America,0,40000,50
26276,M,F,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,1,40000,51
26277,S,F,2,0,Partial College,Clerical,1,1,1-2 Miles,North America,1,40000,50
26278,S,M,2,0,Partial College,Clerical,0,1,0-1 Miles,North America,0,40000,39
26279,S,F,2,0,Partial College,Clerical,1,1,1-2 Miles,North America,1,40000,44
26280,S,M,2,0,Partial College,Clerical,0,1,1-2 Miles,North America,1,40000,50
26281,S,M,2,0,Partial College,Clerical,1,1,1-2 Miles,North America,1,40000,50
26282,S,M,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,50000,37
26283,S,M,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,50000,31
26284,S,M,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,50000,37
26285,S,F,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,50000,37
26286,S,M,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,50000,36
26287,S,M,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,50000,37
26288,M,F,1,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,0,40000,36
26289,M,M,1,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,0,40000,31
26290,S,M,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,60000,36
26291,S,M,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,70000,38
26292,M,F,1,1,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,1,70000,38
26293,M,M,1,1,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,70000,38
26294,M,M,1,1,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,1,50000,37
26295,M,F,1,1,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,1,50000,37
26296,M,F,1,1,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,1,50000,37
26297,M,M,1,1,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,1,50000,31
26298,M,F,1,1,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,1,50000,32
26299,S,M,1,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,1,60000,31
26300,S,F,1,0,Graduate Degree,Skilled Manual,1,0,2-5 Miles,North America,1,60000,37
26301,S,M,1,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,1,70000,37
26302,M,M,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,North America,1,40000,39
26303,M,M,1,1,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,1,40000,33
26304,M,F,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,60000,39
26305,S,F,2,2,Bachelors,Skilled Manual,0,0,0-1 Miles,North America,1,60000,34
26306,S,M,2,2,Bachelors,Skilled Manual,0,0,0-1 Miles,North America,1,60000,34
26307,M,M,2,2,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,1,60000,40
26308,S,F,2,2,Bachelors,Skilled Manual,0,0,0-1 Miles,North America,1,60000,34
26309,S,M,2,2,Bachelors,Skilled Manual,0,0,0-1 Miles,North America,1,60000,34
26310,S,F,1,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,1,60000,39
26311,S,F,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,60000,38
26312,M,F,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,60000,38
26313,M,M,3,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,70000,32
26314,S,M,2,0,High School,Skilled Manual,1,2,2-5 Miles,North America,0,30000,91
26315,S,F,1,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,1,60000,34
26316,S,F,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,60000,39
26317,M,F,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,60000,40
26318,M,M,4,4,High School,Skilled Manual,1,3,10+ Miles,North America,0,40000,35
26319,S,M,2,2,Bachelors,Skilled Manual,0,0,0-1 Miles,North America,1,70000,40
26320,M,F,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,1,70000,41
26321,M,M,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,1,70000,35
26322,S,M,0,0,Bachelors,Professional,0,1,2-5 Miles,North America,1,40000,36
26323,M,M,2,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,0,60000,38
26324,S,F,3,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,1,70000,38
26325,M,M,3,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,70000,33
26326,M,M,4,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,70000,33
26327,M,M,4,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,70000,39
26328,S,M,2,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,1,80000,39
26329,M,F,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,1,50000,36
26330,S,M,2,2,Bachelors,Skilled Manual,0,1,0-1 Miles,North America,1,50000,42
26331,M,F,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,1,50000,42
26332,M,M,3,3,Bachelors,Skilled Manual,0,0,0-1 Miles,North America,0,80000,37
26333,M,F,3,3,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,0,80000,43
26334,S,M,3,3,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,0,80000,43
26335,M,F,3,3,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,0,80000,43
26336,M,M,0,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,0,60000,43
26337,M,F,0,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,0,60000,37
26338,M,F,4,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,70000,43
26339,S,F,4,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,70000,42
26340,M,F,5,5,Graduate Degree,Professional,1,2,0-1 Miles,North America,0,70000,35
26341,M,F,5,5,Graduate Degree,Professional,1,2,0-1 Miles,North America,0,70000,40
26342,S,M,3,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,1,80000,34
26343,S,F,0,0,Bachelors,Professional,0,1,0-1 Miles,North America,1,40000,38
26344,S,F,3,3,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,1,50000,44
26345,M,M,3,3,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,0,50000,44
26346,M,M,3,3,Bachelors,Skilled Manual,1,3,10+ Miles,North America,0,50000,44
26347,M,M,3,3,Bachelors,Skilled Manual,1,3,10+ Miles,North America,0,50000,43
26348,M,M,4,4,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,0,50000,44
26349,S,M,0,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,0,60000,38
26350,M,F,0,0,Graduate Degree,Professional,1,1,2-5 Miles,North America,0,60000,43
26351,S,F,0,0,Graduate Degree,Professional,0,1,0-1 Miles,North America,1,60000,44
26352,S,F,0,0,Graduate Degree,Clerical,0,0,0-1 Miles,Europe,1,40000,41
26353,S,F,0,0,Graduate Degree,Clerical,0,0,0-1 Miles,Europe,1,40000,41
26354,S,M,0,0,Graduate Degree,Clerical,0,0,0-1 Miles,Europe,1,40000,41
26355,M,M,2,0,High School,Manual,0,1,1-2 Miles,Europe,0,20000,84
26356,M,M,3,3,High School,Manual,1,1,0-1 Miles,Europe,1,10000,42
26357,S,M,3,3,Partial High School,Manual,1,1,0-1 Miles,Europe,1,10000,41
26358,S,M,2,0,High School,Manual,0,1,2-5 Miles,Europe,0,20000,83
26359,M,M,1,1,Bachelors,Clerical,1,0,2-5 Miles,Europe,1,30000,42
26360,M,M,1,1,Bachelors,Clerical,0,1,0-1 Miles,Europe,1,30000,36
26361,M,F,4,4,Partial High School,Manual,1,2,0-1 Miles,Europe,0,10000,43
26362,M,F,1,1,High School,Manual,1,1,2-5 Miles,Europe,1,20000,43
26363,M,M,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,40000,42
26364,S,F,4,0,High School,Manual,0,2,0-1 Miles,Europe,0,10000,81
26365,M,M,1,1,Bachelors,Skilled Manual,1,2,0-1 Miles,Europe,0,30000,38
26366,M,M,1,1,Bachelors,Skilled Manual,1,2,0-1 Miles,Europe,0,30000,42
26367,M,M,1,1,Bachelors,Skilled Manual,1,2,0-1 Miles,Europe,0,30000,43
26368,S,M,4,3,Partial High School,Manual,1,2,0-1 Miles,Europe,0,10000,44
26369,M,F,2,2,High School,Manual,1,0,0-1 Miles,Europe,0,20000,43
26370,M,F,2,2,High School,Manual,1,2,0-1 Miles,Europe,0,20000,33
26371,M,F,1,1,Bachelors,Skilled Manual,1,2,0-1 Miles,Europe,0,30000,39
26372,M,F,3,2,Partial High School,Manual,1,1,0-1 Miles,Europe,1,10000,45
26373,M,F,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,1,70000,37
26374,S,M,0,5,Partial High School,Management,0,4,10+ Miles,Pacific,0,130000,33
26375,S,M,0,5,Partial High School,Management,1,4,0-1 Miles,Pacific,1,130000,38
26376,M,M,4,3,Partial College,Professional,1,1,10+ Miles,North America,0,70000,56
26377,S,F,4,3,Partial College,Professional,1,1,10+ Miles,North America,0,70000,56
26378,M,M,2,3,Bachelors,Management,1,4,0-1 Miles,Europe,0,130000,51
26379,S,F,2,4,Partial College,Professional,0,2,0-1 Miles,Europe,1,130000,51
26380,M,M,2,3,Partial College,Professional,1,3,5-10 Miles,Europe,0,100000,52
26381,M,M,2,4,Partial College,Professional,1,2,0-1 Miles,Europe,1,130000,46
26382,S,M,2,4,Partial College,Professional,0,2,0-1 Miles,Europe,1,130000,40
26383,S,M,2,4,Partial College,Professional,1,4,5-10 Miles,Europe,0,110000,53
26384,M,M,2,4,Partial College,Professional,1,4,5-10 Miles,Europe,0,110000,53
26385,S,M,3,4,High School,Professional,0,4,5-10 Miles,Europe,0,120000,53
26386,S,F,2,4,High School,Professional,0,2,0-1 Miles,Europe,1,160000,53
26387,S,M,3,3,Partial College,Professional,0,4,0-1 Miles,Europe,0,170000,52
26388,M,M,2,1,High School,Professional,1,2,10+ Miles,Europe,1,90000,54
26389,M,F,2,3,High School,Professional,0,4,2-5 Miles,Europe,0,100000,49
26390,M,M,3,4,High School,Professional,1,3,0-1 Miles,Europe,1,150000,54
26391,S,F,5,1,High School,Professional,1,2,10+ Miles,Europe,0,70000,59
26392,S,F,2,3,Graduate Degree,Management,0,4,2-5 Miles,Europe,0,100000,65
26393,S,M,3,4,Bachelors,Management,0,4,5-10 Miles,Europe,0,110000,59
26394,M,F,5,1,High School,Professional,1,2,10+ Miles,Europe,0,70000,64
26395,S,F,5,0,Partial College,Professional,1,2,10+ Miles,Europe,0,90000,64
26396,M,M,2,3,Bachelors,Management,0,4,2-5 Miles,Europe,0,100000,64
26397,S,M,4,4,Partial College,Professional,0,4,5-10 Miles,Europe,0,130000,64
26398,M,M,4,4,Bachelors,Management,1,3,0-1 Miles,Europe,1,170000,64
26399,M,M,4,4,Bachelors,Management,1,4,10+ Miles,Europe,1,120000,63
26400,M,F,4,2,Partial College,Professional,1,2,10+ Miles,Europe,0,80000,56
26401,M,F,3,4,High School,Professional,1,4,0-1 Miles,Europe,0,130000,54
26402,S,F,3,4,Bachelors,Management,0,3,2-5 Miles,Europe,0,100000,56
26403,M,M,2,5,Partial College,Professional,0,2,10+ Miles,Europe,0,110000,50
26404,M,F,0,5,Bachelors,Management,1,3,0-1 Miles,Europe,1,170000,56
26405,M,F,4,1,Partial College,Professional,1,2,10+ Miles,Europe,0,80000,51
26406,M,F,4,1,Partial College,Professional,1,2,2-5 Miles,Europe,1,80000,57
26407,S,F,4,5,Partial College,Professional,1,3,10+ Miles,Europe,0,120000,51
26408,S,F,4,5,High School,Professional,0,3,10+ Miles,Europe,0,130000,58
26409,S,F,4,5,High School,Professional,0,3,10+ Miles,Europe,0,130000,58
26410,S,M,4,1,High School,Management,1,3,10+ Miles,Europe,0,90000,53
26411,S,M,4,5,High School,Management,1,2,10+ Miles,Europe,0,110000,58
26412,M,F,5,1,High School,Management,0,3,5-10 Miles,Europe,0,80000,54
26413,M,F,5,1,High School,Management,1,3,10+ Miles,Europe,0,80000,60
26414,M,M,4,5,High School,Management,1,3,10+ Miles,Europe,0,120000,54
26415,M,F,4,1,Partial High School,Skilled Manual,1,4,10+ Miles,Europe,0,90000,61
26416,M,F,4,5,High School,Management,1,4,0-1 Miles,Europe,0,130000,61
26417,S,M,5,5,High School,Management,0,4,10+ Miles,Europe,0,130000,60
